LE,gammaE,LElev,LA,w,nugget
16.846094569279916,0.7555986610907665,1460.7149104881566,5.89903977045488,0.9824007182407871,0.2503222829720242
16.336800767108304,0.718816933902358,1234.0620975062552,10.316972254606577,0.9630223581441655,0.21970025688680625
16.694826040716904,0.7502355347950364,1225.5650919861243,7.168964788403098,0.9891350593780319,0.23180254855099947
15.568935727603293,0.7257446081896782,1038.2227607421187,9.028914755461766,0.9692456971084413,0.19753909527154945
13.933458348854668,0.6948525054517533,1067.396073576487,6.788799429361968,0.9849930029151496,0.18299116039170366
18.43107834620722,0.7554320787646694,1160.8049729205686,7.106098976761979,0.9630747693451537,0.2449780995991646
15.931136639009358,0.845231712479041,1239.4445290357917,8.666016402190914,0.9804619329012001,0.24863692903317353
16.301259357815564,0.6521443199817376,1169.5120686494608,7.757542333406451,0.9766367202188065,0.1957973542333071
18.301726157671784,0.7057056177046847,1034.6422769197502,8.557459942776443,0.9739366009182573,0.22242562975712793
15.074631191392262,0.7223391877979558,1309.9470440288242,9.610566878763882,0.9761724292181365,0.2117279402537531
14.991002413366415,0.7100934671127629,786.2706843309813,5.323127779152226,0.9831134205937218,0.18449691144290595
14.672812975682435,0.7153851920476335,1114.5768341678609,8.898564802971542,0.9587714928157834,0.18464740020668735
16.077184300670957,0.758675104369011,1274.2673485761602,5.77923927073108,0.982562938962564,0.22341921673173298
15.319597264836926,0.6786847826455237,933.3831129780133,8.839707097344759,0.9753324770723663,0.18655887523018996
16.351553645684067,0.76739614000824,1366.011281716618,5.752977281368874,0.9736725186957494,0.23600752988259566
16.627188679234806,0.7838241638245946,1553.2694327307252,10.309702381395825,0.9660565928447997,0.25543749107688857
16.532166236615627,0.6620276470935414,1104.7491116398958,6.075826503165854,0.9861513600047453,0.185164773574152
15.387660435307485,0.7488310582930479,1346.7870944262065,11.25548255944414,0.9689109918369623,0.22911087466134974
17.175692307134053,0.697523650347659,1261.2072522535645,9.299753538011444,0.9759880401261742,0.21512724445058443
15.851864460035948,0.7236819639842114,1185.9510776287184,7.434477655021373,0.9702562295025821,0.2109769603847844
16.001092517463153,0.7407060864294739,1210.047507629193,6.869945355629022,0.9685268922400855,0.19936275870288003
15.759586429767367,0.7041053371019234,1184.5363087242017,8.457694772995815,0.9703241579065803,0.21336011587866746
17.00644365632792,0.7125254700251793,1079.2829281189338,6.374801325035984,0.9695044996849433,0.2034957418286039
14.62754193704893,0.7555340724774441,1202.1756214308903,4.998490142625753,0.9672918546548396,0.20234230442594814
16.2134751250137,0.8270002898921446,1117.2971490532252,10.625017352059068,0.9729381508683692,0.24498294853125527
17.33359287359492,0.7381028367859535,1374.4866398227953,5.0571266947375335,0.9692122934526222,0.22804094102734265
16.653528336673485,0.767308265267697,1130.023464392093,19.66909438996707,0.9833196459740495,0.23728949480324532
16.472727832682757,0.8153365133582072,1110.8178022653653,14.929679083529074,0.9719514414770317,0.25409770930826714
16.017352292842588,0.716529048529674,1489.3069756591947,15.182586068006469,0.9851315227952967,0.22503459980602186
16.540132714101418,0.7378821323700432,1158.5580613904744,22.7434544203988,0.9904175281245172,0.2332245974490585
15.004542417768631,0.8051316270731181,973.4057848939584,28.35252697868251,0.9894570750133027,0.23391134043582393
16.09841426829043,0.7080571890078639,1185.643214882113,19.579640646814248,0.9753899628516026,0.21643691105190033
15.21727951595122,0.748710295713174,1265.528413240728,9.278593444189918,0.977056839388929,0.22577879900246084
17.04475699649051,0.7547337983096123,1281.8924387903037,13.404532864245848,0.976997205742625,0.24211382965026498
17.02751297167941,0.7517662470467735,1260.7153293374274,13.168878367210338,0.9779489983954971,0.2401338327124558
