LE,gammaE,LElev,nugget
18.552371544976037,0.7268838606471966,1473.189142624472,0.2610800940855748
15.316975044634834,0.7158646799457871,1156.0938597685888,0.22209581444139306
14.460280322232503,0.6669561362939677,1087.160646775935,0.19073596463564307
14.045845473852538,0.7140497136436154,1112.1590728613921,0.2032969588935984
15.788554457663407,0.7050249316118302,1068.1616177437356,0.21705157510227663
14.228494128264796,0.7099747198933316,969.8952053617578,0.20529625011118224
13.015775536409434,0.7089852139623929,1048.2034998946897,0.19076138354760216
14.547384499452551,0.7012477895538345,964.9194097578725,0.18663609726151903
14.985309884767362,0.6838539793261793,939.9280219374809,0.18953202054236062
13.202861954516413,0.7127408002628981,1049.2257292799106,0.18623787961547986
14.182986997021642,0.6839984091384893,1015.462213275892,0.17791521473666075
13.477136896054846,0.7111410160882616,1186.327214236086,0.19507319021768044
16.866239460103884,0.7306938900750973,1040.7047788309383,0.2124161527449536
16.398299439170955,0.6927799485287675,1041.401208065872,0.22274326094013236
16.69358236038454,0.6853894558630621,1276.1275003946548,0.23107789318494315
15.100588219449223,0.6860016632913913,1233.9937158833047,0.2031577025277586
14.643201136175996,0.6999349563687588,1154.9002849168849,0.2024941003732846
14.351065681837866,0.6961240272834989,1150.720617930284,0.20414779757843204
15.07706811568981,0.7279781394232413,1181.5595306769112,0.21407787479569487
